,Unnamed: 0,listing_id,id,date,reviewer_id,reviewer_name,comments,langs,room_type,calculated_host_listings_count,is_superhost
319,740,115267,2352879,2012-09-20,1371946,Kevin,"Ignacio was unbelievable! I could not ask for a more competent, caring host.  He went out of his way to make sure I had everything I needed, from taxis, to directions,  to tour suggestions, etc. The home is located in a great area, a few blocks from a great subway system, on a tree-lined street. His breakfast is welcoming, his home is inviting, and he, himself, is a wonderful man!",en,Private room,1,No
320,742,115267,3376599,2013-01-20,2937871,Jenna,"I stayed at Providencia b&b for nearly two weeks in early Jan and had a great time! Ignacio is a great host and you can tell his heart is 100% in his work - he is always there to greet you and ask how you're going, and offer any help you may need. The housekeeper Gladys is absolutely gorgeous, and she is one of those people that really can't do enough for you! I stayed there so long that by the end she called me her 'daughter' :) she is just so lovely and both her and Ignacio made me feel at home. The rooms are clean and the bathrooms are good too. The location is also great, close to plenty of restaurants and a metro stop. Highly recommended!",en,Private room,1,No
321,743,115267,3477546,2013-02-04,4853538,Joel,"The photos do not match the rooms. I selected 6 people when I made the reservation. I later found out that they didn't make the reservation for 6, but for 2. I had to pay the difference in cash for the extra 4 people, even though it lists 'no extra charge' for additional people.

There were cockroaches in the building as well. It was a hostel more than a Bed and Breakfast, although they lady who made our breakfast was very kind. Ignacio was also very pleasant.  The photos made the place look great, but the 2 rooms that we got were shabby.",en,Private room,1,No
322,744,115267,3794252,2013-03-15,5466432,Danielle,The reservation was canceled 20 days before arrival. This is an automated posting.,en,Private room,1,No
323,746,115267,22086528,2014-10-29,22759609,Nikki,This was my first AirBnB experience and Ignacio made me feel very welcome. Great communication before I arrived and he followed up to make sure I would arrive on time. He arranged to have a taxi pick me up at the airport and was waiting to greet me when I arrive. The room was perfect and clean and the neighborhood as well. I was just a few blocks from the metro. I felt safe to go out alone at night and grab dinner and drinks - there were several great restaurant choices right within a few blocks. Thank you Ignacio for making my short trip to Santiago very successful!,en,Private room,1,No
324,747,115267,25051034,2015-01-05,12387034,Charlie,"Ignacio and his staff at the BnB are wonderful hosts. They made us feel really welcome, and I was able to communicate well with them even though I speak very very little Spanish. They helped us change money and recommended restaurants. My fiancé and I rented a private room that was clean and charming. There was a fridge for all guests to share. Breakfast was delicious and every time we came home they offered us a jug of cold water and espresso. The location is great. The only drawbacks are that the walls are very thin (we didn't feel like we had complete privacy as a couple..) and the hot water in the shower was unreliable. I would definitely stay here again- the staff were one of the most memorable parts of our trip to Santiago.",en,Private room,1,No
325,751,115267,63211553,2016-02-21,18998033,Jacquelyn,Ignacio greeted us warmly and energetically after our long travel from Philadelphia. He offered recommendations about the city and was incredibly nice and accessible. He even drove us to the airport after our one night's stay en route to Torres del Paine.,en,Private room,1,No
326,758,122810,159064458,2017-06-09,73295101,Les,Great guy. Very helpful & in contact with me every few days to make sure everything was & ok & if I needed anything! Will be staying there again! ,en,Entire home/apt,1,No
327,761,122810,232587223,2018-02-05,122089585,Joel,"Great little apartment apart ten minutes walk from Bellavista, excellent host checking to make sure all was ok and to give tips",en,Entire home/apt,1,No
328,763,124075,872123,2012-01-19,276979,Raphael,"The Big House is a beautiful mansion/hostel in a nice neighborhood in Santiago. I stayed there for a night with three friends in a room with four beds and a balcony. Jessica and Patricio, who were there to welcome us in, were very friendly, welcoming, and helpful. (Apparently Patricio is a ping-pong champion too; they have a table in the back, so bring your best game!)

We took advantage of the shared kitchen and had a large dinner in the back yard that I will not soon forget. Thanks Jessica!",en,Private room,5,No
329,764,135927,658473,2011-10-24,1194750,James Mary,"
Hector was terrific! We can say with full confidence that he always delivered well beyond our expectations. Not only was the apartment he rented us well furnished, immaculately clean, and in a great upscale Santiago neighborhood, but Hector's service as a tour guide was outstanding. He was very personable, reliable, and highly knowledgeable, and knew a great many sights that were not overly touristed. He was easy to get a hold of, organized, and knows what he's doing, and when we wanted to deviate from the plan to seek out some unique sights he was flexible and did his utmost to locate them without objection. We really enjoyed Hector's very friendly and easygoing manner, and highly recommend both him as a tour guide and his accommodations as an exceptional value.

James, George and Oisin
",en,Entire home/apt,3,No
330,765,135927,1206107,2012-04-30,998208,Ingrid,"Hector was a great host. From the first contact through airbnb he proved extremely helpful and efficient. As the apartment was not available for our first day of stay, Hector has not left us homeless and promptly got another apartment as decent as we were during the whole trip.
The apartment was super organized, equipped, new and clean. In a very favorable location to access the beautiful walks of Santiago.
It was a great experience.",en,Entire home/apt,3,No
331,768,135927,4511079,2013-05-09,5740383,David,"Hector was a good host and offered to help in many ways. The place is clean, on a high floor with a nice view. ",en,Entire home/apt,3,No
332,770,135927,8692537,2013-11-12,1849307,Andrew,"Hector was a great host, easy to communicate with and helpful during our stay.  We definitely recommend him as a host and will hopefully stay at one of his apartments during our next visit.  Thanks Hector!",en,Entire home/apt,3,No
333,771,135927,9348620,2013-12-23,8207298,Guilherme,"Excellent apartment! Hector made everything to make an excellent trip for me and my family! I strongly recommend his apartment! The location is great!

Bed sheets and towels were great too! It's not something I was waiting for, so this should be emphasized.

Brazilian folks should also know that Hector speaks and understands Portuguese.",en,Entire home/apt,3,No
334,772,135927,9419452,2013-12-28,2361625,Maurício,"My family (5 adults and one baby) spent 2 nights at Hector´s apartment, and the experience was very good overall. The apartment is small, but clean and comfortable. It´s very close to the subway and there are some good restaurants around.

The apartment is perfect for a couple + 1, but it can fit a family of 5 because of the sofa-bed. Two bathrooms helps a lot.",en,Entire home/apt,3,No
335,773,135927,11117938,2014-03-21,13007388,Megan,This apartment was very comfortable and in an easy nice area close to the metro and with good restaurants and coffee shops close by.  Hector was a great host.,en,Entire home/apt,3,No
336,774,135927,25085860,2015-01-06,4179490,Marcos,"Hector's apartment is well located, cozy, clean and comfortable. Everything was as advertised and we had a great time. Definitely recommend staying there.",en,Entire home/apt,3,No
337,775,135927,28663139,2015-03-28,2909176,T & J,Super clean and comfortable in a great location with awesome views. Hector is extremely helpful and friendly. Stay here!,en,Entire home/apt,3,No
338,776,135927,29295445,2015-04-06,2909176,T & J,"Hector was extremely responsive on email and by telephone and the apartment was clean, had great views, strong wifi and a great location. He also made a wonderful effort to relocate our luggage between two bookings and take it to another apartment, and he stored luggage while we were travelling in other parts of the country. This was highly appreciated and Hector made it seem like no trouble at all. Nothing was too much trouble for Hector - he is a great host! ",en,Entire home/apt,3,No
339,779,135927,35953124,2015-06-23,31246049,Jeffrey,"Hector was very accommodating. The rooms were as described. The bedding and bath towels felt very luxurious. We were a family of five. It is good that my girls are young and small (4 and 8 years old). They shared the pull out couch. This would be perfect for three people. It really is very cozy. 
There is a washer in the apartment. We dried one set on the balcony. The dryer that was advertised is shared in the lobby laundry.  It took coins that we needed to get from the local grocery store. I was unlucky in that several others were doing laundry. I had to wait to find a time when the dryers were not being used. This took a few hours of my time...I would have rather been sleeping. 
There was a beautiful view of the mountains from the apartment. 
The apartment was also very convenient to tours and the metro. The neighborhood was very safe and very quiet. There was a door person at the door to make sure only the expected people entered. The apartment was convenient walking 
distance to stores, restaurants, and a pharmacy (we needed it). 
There was plenty of hot water.
",en,Entire home/apt,3,No
340,783,135927,55680069,2015-12-04,9688139,Cristobal,"The reception was very good. Hector receives you at the place in order to show all the details of the apart hotel. I mention apart hotel because that is the feeling i had. It was not someones apartment or an hotel room. It was an apart hotel. It had all the details that were mentioned in the description but i do not feel this is an apartment for three adults. It is more an apartment for 2 adults and one infant. It is one of those modern small apartments. The neighbourhood is nice. Good view and some good pubs/restaurants nearby. Also a good theater in the area. But once again, if you are looking for the Airbnb experience of someone else cozy apartment with the ""home"" feeling, this is not it. This is an apart hotel with the same price leves as other apart hotels in Santiago of that size.  ",en,Entire home/apt,3,No
341,788,135927,115054253,2016-11-21,56188838,Alexandra,"We thoroughly enjoyed staying at Hector's apartment. Our family of 4 felt very comfortable in this spacious, modern apartment.  The building is safe and modern with a 24 hour doorman. The view from the main bedroom and living room was excellent during both day and night. The location of the apartment is excellent as it is only two blocks away from the metro station and walking distance to several local shops. I would definitely recommend this apartment to others who are looking for a safe and comfortable apartment in Santiago. ",en,Entire home/apt,3,No
342,796,135927,227900699,2018-01-16,165815975,Myrian,The host canceled this reservation 2 days before arrival. This is an automated posting.,en,Entire home/apt,3,No
343,798,135927,302499855,2018-08-05,43315534,Amr,"This is is a very cozy airbnb and it's best feature is the location. It is on 12th floor with great views, and it is based in Providencia which is a nice district to live in. We were walking distance from a number of great parks, supermarket,  ATM, and metro station. Bellavista patio is only a 20min walk away, similarly for the telefrico up to San Cristóbal Hill. The apartment was very clean, and had all the basic amenities. Hector is very communicative over email and (Hidden by Airbnb) . ",en,Entire home/apt,3,No
344,799,135927,351356488,2018-11-22,4539566,Noelle,"This apartment was perfect for our few days in Santiago. Neighborhood is wonderful and close to parks, metro station, grocery store and plenty of places to eat. The apartment itself was beautiful with a great view, quiet and spacious. Washer/dryer in the building was appreciated. We would recommend the apartment to anyone visiting Santiago!",en,Entire home/apt,3,No
345,801,136438,991584,2012-03-12,4114012,Adam,"The appartment is in a superb and very safe area of Santiago (one of the best and more exclusive) with excellent facilities on your doorstep, secure and the subway station is just across the road from the appartment. The balcony looks onto a nice vista and is on the 15th floor. A definite plus with this appartment is the full air conditioning which seems to be quite rare in many short stay Santiago appartments. As it was +30c when we were both in Santiago in early March, this was a definite advantage. I think we would have felt pretty uncomfortable without it! 

All the furnishings in the appartment were of a high quality and the bed was very comfy. The apartment is exactly as it looks on the photos.  

The appartment is quite compact, but still roomy enough and more than comfortable for 2 people. 

Roxana was very efficient and patient in replying to all our questions and correspondence and this also goes for her colleague who met us at the appartment as well as the reception staff and the taxi service booked with the appartment. I would highly recommend this appartment to anyone wanting a safe and comfortable place to stay in Santiago. We stayed for 8 nights. Truly magical.

 ",en,Private room,12,Yes
346,802,136438,1068286,2012-04-01,1772135,Hugo And Estela,"Very good, comfortable and clean. Nice views very bright and well equipped.",en,Private room,12,Yes
347,803,136438,2947756,2012-11-23,3870170,Roger,"The apartment was exactly as represented.
Clean, comfortable and a great location
They should clone Roxana because she is the perfect host",en,Private room,12,Yes
348,804,136438,3336455,2013-01-13,2045465,Lisi,"The apartment is perfect. Clean, with new furniture, equipped with kichten accessories and very organized. The pictures are truthful.
The building has 24 hour reception and the roof pool has an amazing view of Santiago.
A few steps from the Metro, supermarkets and a 24h McDonald.
The neighborhood is super safe and full of life.
We really liked and wish to stay there again. 
Roxana was gentle and always checking if everything was good.
",en,Private room,12,Yes
349,806,136438,3615590,2013-02-26,197952,John,"Roxana was a very attentive and polite host. She help us get settled and followed up promptly through email to answer all of our subsequent questions. The space was true to the pictures. Clean, colourful and comfortable. Quick access to the subway made this location great.
The daily cleaning service was dependable and effective.
Thanks for a great experience Roxana.
",en,Private room,12,Yes
350,807,136438,3830821,2013-03-18,2000526,Luis,The reservation was canceled 3 days before arrival. This is an automated posting.,en,Private room,12,Yes
351,809,136438,5564414,2013-07-06,2147640,William,Extended my stay.  Love the apartment and neighborhood.  ,en,Private room,12,Yes
352,811,136438,10161887,2014-02-03,9834731,Pierre,Perfect !!!  Just like the pictures...,en,Private room,12,Yes
353,814,136438,17409274,2014-08-11,8245130,Fernando,"We never met with Roxana, only by email or mobile phone, but she always replied all our messages and when we arrived to the flat also we received a call asking if it was everything ok.
The flat is in a safe and one of the best areas of Santiago, Providencia, just a few steps to the subway station (Los Leones), public transportation, taxis, restaurants, pharmacies, shopping, clubs, anything u need is on your doorstep.
The flat looks exactly as the photos but the only problem is the noise from the street (traffic) but it is normal in a big city.
I used to live in Santiago (Providencia) and I know how safe and quiet is, so I recommended to my foreign friends to rent  this flat, for that reason  I will do the same for anyone who wants to have a good experience in Santiago.





",en,Private room,12,Yes
354,816,136438,21649296,2014-10-21,11347610,Maria Antonieta,"Dear Roxana,
I had a great time at your aparment, it had everything I needed, great location; near shops, supermarkets, the undergrown, restaurants etc.
Please give my special thanks to Christian and to Margarita for her daily care ensuring that the apartment was cosy and spotless. Both of them made my six weeks stay flawless.
Thank you and I hope to stay again with you in the near future.
Kind regars,
Maria Antonieta Macias.",en,Private room,12,Yes
355,818,136438,28096311,2015-03-17,28567057,Alberto,"This place was perfect. Although we did not get to meet Roxana because she was out of town during our stay, the staff at the apartment building were more than helpful. We arrived earlier than check-in time, and the staff allowed us to leave our luggage in the apartment while we grabbed lunch and waited until check-in time.

The location is walking distance from plenty of restaurants and bars, metro stations, and parks. We could not have asked for a better location. 

The apartment itself was just as advertised, and comfortable for three people. It was in excellent condition and well furnished as shown in the pictures. Although we did not get to use the kitchen, everything was clean and in great condition. The balcony was perfect for winding down after strolling around Providencia. 

I will recommend this place to my friends, and would use it again if I return to Santiago.",en,Private room,12,Yes
356,821,136438,38402928,2015-07-15,5969459,Jaci,"We didn't actually meet the hosts, but gave us the address so we could tell the taxi where to take us. The picture shown is mirrored but it is accurate! This place is GORGEOUS.  The beds were fabulous and the bathroom was divine. I have no complaints!  There was an electric kettle (which I love), and a complete kitchen with a stove, oven, microwave, and a fridge/freezer.  I loved it!! The room is on the 5th floor and you have to be buzzed into the lobby by security.  It is located in Nueva Providencia which was nice because it was walking distance to a lot. There are grocery stores across the street and SO many malls in the area!  Make sure you visit Cerro Santa Lucía (St. Luica Hill) which is a park in middle of the city. The view from the top is phenomenal.  Oh, and if you need an adapter for the outlets (they have three small circular holes) we found some USB ones at Jumbo, the only supermercado in the Costanera Center.

I would definitely come back to this place and highly recommend it!!

",en,Private room,12,Yes
357,824,136438,60653403,2016-01-25,5514861,Julian,"The place was great, couldn't recommend it more highly. The area is also the best place to be staying.",en,Private room,12,Yes
358,825,136438,61555430,2016-02-06,19521148,Hans,"The apartment is just as described and shown in the picture. Everything is working and clean. There is daily cleaning service and a daily change of towels (except on Sunday). The location is 1 minute from Metro Los Leones and close to many restaurants and stores. It is  located between the two main roads of Providencia which means there is traffic at day and night. So expect to have noise. My apartment was on the 15th floor with a nice view of Cerro San Crystobal. The host ""City Ring"" owns various apartments on different floors. So make sure which apartment you want when making the reservation. I could do an early check-in, though in an apartment on the 10th floor and could change to the reserved apartment the day after. Communication with Roxana and Christian was OK, but a bit on the minimalistic side.",en,Private room,12,Yes
359,832,136438,405118293,2019-01-26,156745275,Henrique,Excellent stay again! Second time there. Had few minor issues that were promptly resolved by the hoster.,en,Private room,12,Yes
360,838,139484,58551181,2016-01-03,17195203,Michel,"I had a very enjoyable and comfortable stay at Nicolas's apartment. The communication throughout was fantastic, and the flexibility with check in/out times was much appreciated. The location was great, with many restaurants, cafes and bars within a five minute walk. We felt safe. Great WiFi. I would definitely recommend/return.",en,Entire home/apt,3,No
361,839,139484,70639531,2016-04-19,23300796,Sarah,"This was a good choice.  Great location within walking distance of many places in Santiago, very safe & secure building and looks just like the picture.  Ideal for one or two people who want to be near to restaurants/bars/shops/galleries/parks etc.  Good high speed internet.
Nicolas was an excellent host and sorted available to sort out any problems.",en,Entire home/apt,3,No
362,840,139484,248456378,2018-03-31,9023348,Rick,"Location! This apartment isn't huge, but it's clean and comfortable. But the big deal is the location! Right in the heart of Bellas Artes, the trendiest district in Santiago. Walk in any direction from the apartment and you will find restaurants and cafes. The apartment building is sandwiched between a park and the art museum on one side, and the metro station and cafe street on the other. Lider Express supermarket and laundry close by. Recommend!",en,Entire home/apt,3,No
363,842,139484,299754927,2018-07-31,69102133,Ariel,Great location! Close to restaurants and transit. El museo de bella artes is across the street and the plaza de armas is within walking distance. The apartment is small but livable for one person. ,en,Entire home/apt,3,No
364,854,154395,1799167,2012-07-25,2691059,Aracelli,Eugenio was great not to mention amazing !! what a great experience we had ! the apartment was amazing and the view breath taking.... we also had the pleasure meeting Eugenio and he was remarkably great to us ! someone we will always keep in touch with. thank you for everything.....,en,Entire home/apt,1,No
365,855,154395,2414223,2012-09-25,2057806,Antonio,"Eugenio is an excellent host, who worries about the smallest details to make you feel at home. The property is as described in a wonderful location. Thanks for a wonderful experience. ",en,Entire home/apt,1,No
366,857,154395,3562915,2013-02-17,528348,Jure,"Eugenio is incredibly friendly and really tries to do everything to make your stay as comfortable and pleasant as possible. The apartment is superb, with great views and lots of room. He even had a bottle of wine and champagne for us, as well as some seasonal fruit.

A really wonderful experience.",en,Entire home/apt,1,No
367,858,154395,3809149,2013-03-17,337833,Felipe,"My family stayed with Eugenio in Santiago and had a wonderful experience. The apartment was in a nice building, very spacious and clean. It was well equipped with all necessary amenities and located in a safe area, close to a metro station. 
Eugenio was a wonderful host, very flexible with check-in and check-out times, helpful to navigate the area, and extremely quick in responding to emails. 
Coming back to Santiago, I will definitely stay with Eugenio again!",en,Entire home/apt,1,No
368,859,154395,4012468,2013-04-02,1519202,Constanza Maria,"Great apartment, nicely decorated, and excellent location. Eugenio is great host and very friendly and approachable. I recommend this apartment. I will definitely contact him again the next time I need a place to stay in Santiago.",en,Entire home/apt,1,No
369,860,154395,4121439,2013-04-11,1502193,Joel,"We had a great stay in Eugenio's apartment and he was very accommodating.  The location is fantastic, near the subway, shops, restaurants and very centrally located. Apt is huge and very spacious. We cooked a few meals and it worked out so well. I can't recommend enough this modestly priced, very large and well located apartment. ",en,Entire home/apt,1,No
370,862,154395,6023242,2013-07-27,5137231,Luis,The reservation was canceled 2 days before arrival. This is an automated posting.,en,Entire home/apt,1,No
371,871,154395,8688646,2013-11-12,42768,Stella,"Apartment was spacious, very clean, great neighborhood.  It had every convenience.  Eugenio was the perfect host.  All aspects perfect!",en,Entire home/apt,1,No
372,872,154395,8948069,2013-11-27,9839628,Jeff,"Eugenio's apartment was perfectly located two blocks from the Metro in a clean, safe, nice part of town.  The apartment was well provisioned and clean and had fantastic views!  Eugenio was a perfect host and took great care to make sure we had what we needed.  I would highly recommend Eugenio!",en,Entire home/apt,1,No
373,875,154395,9796200,2014-01-11,6450886,Ximena,"We just had the most fantastic three weeks in Santiago over Christmas and New Year, and staying at Eugenio's flat greatly contributed to making it a very special family holiday. To start with, he was a great and gracious host; he was there to welcome us when we arrived, showed us around the flat, explained how things worked and gave us the keys, a card for the metro and a mobile phone - very handy to have an extra one. I have to say that on other occasions when we've rented flats in Santiago through other websites, sometimes the keys were just left at the Reception desk for us and we never saw our host.
Eugenio had also left a bottle of mineral water, fresh fruit and stocked the fridge with some food and drink to get us going. There was even a vase full of flowers at the entrance and a Christmas tree and decorations waiting for us!!! We thought that was a lovely gesture and made us feel very welcome. During our stay, he made sure we were OK, keeping in touch if necessary through email, leaving for us extra information about Santiago or little treats.
The flat itself was great, spacious, comfortable and very clean. As one of the other guests points out, it's even bigger than what it appears in the photos, and there is plenty of storage space in the master bedroom and the kitchen. There was basically everything we needed for our stay or to get us going, from spare bed sheets and towels to washing liquid for the washing machine, with a well-equipped kitchen and utility room. Being on the 12th floor [11th to us, as we don't count the ground floor!) provided us with great views of Santiago towards the Andes. Yes, we were surrounded by other buildings but the height helps not to make it feel claustrophobic at all. We also had 'our own' metro entrance/exit, just steps away from the building and, as an added bonus, a taxi rank next to it so moving around Santiago was extremely easy and hassle-free. The area is exactly as described on the website and we even got to try a couple of the nearby restaurants. One of them was just before the end of the holiday, when Eugenio kindly invited us for a farewell lunch and we could have a really good chat with him.
This was the first time we rented through Airbnb and it was a very positive experience, even from the first contacts with potential hosts. We enjoyed our stay here so very much we hope the next time we go to Santiago to visit our family we can stay here again, it did feel like a home from home. Thanks, Eugenio, for helping to make it a great holiday!!! 



",en,Entire home/apt,1,No
374,878,154395,10418770,2014-02-18,10554142,Denis,"We highly recommend staying at Eugenio's apartment in Santiago.  The central location, access to the subway, local grocery shops and wonderful view from this spacious apartment are only a part of the reason.  Upon arrival we found that Eugenio had left for us a cell phone to use, a pass-card for the subway system, and the kitchen with pasta basic supplies so that we could quickly make a meal for ourselves after our long travel from Canada.  He makes you feel very much at home and is always available by email or phone to answer questions that may arise.  We have already recommended this apartment to others both in Chile and visitors from abroad and would make this our first choice once again should be return.  ",en,Entire home/apt,1,No
375,880,154395,10936034,2014-03-14,8129116,Hans And Ingrid,"My husband and I stayed at Eugenio's apartment in early March 2014 for about 2 weeks.  There is really not much I can add about the location because it's been covered by Eugenio and other reviews.  The pictures do the apartment justice, what I can add is that the door men at the building are also incredibly helpful.  Eugenio was a great host, he was concerned about us after the earth tremor we had, he emailed us a few minutes afterwards to ensure we were ok and not too freaked out.  He made himself available at all times by quickly replying to our emails (and I mean, within minutes).  Eugenio was waiting for us at the lobby and in the apartment he had a little welcome tray for us including some cheese and crakers.  Half way through the visit he also gave us an amazing bottle of Concha y Toro.  I look foward to doing business with Eugenio again.",en,Entire home/apt,1,No
376,881,154395,11200956,2014-03-24,2686899,Eric,We had a wonderful stay. The apartment is conveniently located close the the metro. And the apartment itself is spacious and stocked with everything you will need for a comfortable stay. Highly recommended.,en,Entire home/apt,1,No
377,883,154395,12982355,2014-05-16,14680248,Ryan,"The apartment was perfect! Due to an early flight, we arrived very early in the morning and we were happy to see that Eugenio had left us lots of breakfast food, which was perfect after a long day of traveling. The apartment is very big. We found it perfectly clean and in great condition. It is located perfectly. The subway is less than a half block away and there is a supermarket and food shops less than 5 minutes away. Eugenio was a great host. He even left a cell phone and public transportation card that we could use. We could not have asked for more! ",en,Entire home/apt,1,No
378,884,154395,14083777,2014-06-11,14613767,Mischa,"We (3 adults, 1 two-year old) staid for 3 weeks at Eugenio's apartment, awaiting the birth of our 2nd baby. The flat is spacious and located near Escuela Militar in Las Condes, a nice and safe area. We found the apartment to be in excellent and tidy state. The windows dim the daily and nightly city noises to a low hum. Electric heaters are available that allowed for convenient room temperatures during colder winter nights. The kitchen is well equipped and everything was functioning. Porters at the reception desk were very friendly and courteous. The flat is not toddler-safe, so we had to move some items to places out of reach for the curious hands of our 2-year old. The laundry patio in the kitchen and the balcony have some significant fall risk for small unattended children, but we were made aware of that before arrival. Eugenio has been a very friendly host, caring, and any questions or ""problemitas"" we had were answered / solved quickly, e.g. a broken light bulb was replaced the same day and an extra spare provided. We found a welcome cake and fruits upon arrival, disocovered a bag of surprise grapes on our door handle one day, and were given a very nice clothing set for our newborn! Can't ask for more, we highly recommend Eugenio as your host!",en,Entire home/apt,1,No
379,885,154395,14922247,2014-06-29,8116941,Yulia,"I would like first to say that it was a pleasure to deal with Eugenio before and during the stay. He was answering all the queries very quick and left very clear and detailed instructions. In the apartment you can feel that the hosts really care about the guests, there is a metro card, mobile phone, some nice food left and many other little details which were very pleasant.

Apartment itself is fantastic. It is really huge and there is absolutely everything you would need. I can't even think about what else would need to be added. The location is also very good. It is within a minute from the metro station, there is a taxi rank nearby and it is very easy to access the main motorways if you are driving.

There is a narrow opened terrace along the apartment and you can see the whole neighborhood from there. There are also two covered terraces which I think would be great to be in during the summer time. But when we stayed it was quite chilly so we preferred the warmth of the very nice radiators. If you are lucky to have a clear day the views from one of the sides is absolutely stunning - the Andes covered in snow!!

We had a very good time in Chile and I can say that staying at Eugenio's place added up to it a lot. I would highly recommend it.

",en,Entire home/apt,1,No
380,888,154395,17093930,2014-08-07,7591252,Bruna,"Eugenio is very nice. He was waiting for us and showed us all the apartment. He also tell us some places to go in Santiago. The apartment is great. Big, clean and very well located. I recomend.",en,Entire home/apt,1,No
381,892,154395,22728979,2014-11-12,22182496,Yanshan,"My host was great. His house is very clean, well furnished and we feel cosy staying right from the start. He also prepared a bottle of wine, cheese and crackers to welcome us. The Christmas tree really add to the cosines of the apartment. He was able to attend to our enquiries almost immediately and is very friendly. It has been a great stay and I will gladly recommend to anyone!!",en,Entire home/apt,1,No
382,893,154395,22728981,2014-11-12,1572705,Erick,The reservation was canceled 31 days before arrival. This is an automated posting.,en,Entire home/apt,1,No
383,895,154395,23601222,2014-12-06,23049804,Patricia,Our trip was excellent thanks to Eugenio. The apartment gets a 10 star rating from me. It was better then described. The views were fabulous. The location also great. Quiet area close to transportation. Even a taxi stand on street. Plenty  of eateries and a grocery store within a couple  of blocks. Eugenio did everything he could to make us feel welcomed and comfortable.  I would definetly stay here on next visit.,en,Entire home/apt,1,No
384,896,154395,23945943,2014-12-15,22921557,Gary,"This was a GREAT place.  The rooms were large, spacious and had amazing natural light.

It's a great location to explore the city from because it's just a few minutes from the metro and a taxi stand.

The host was very flexible, the neighborhood was quiet but VERY close to the action and the apartment is a great space.  

Highly recommended.",en,Entire home/apt,1,No
385,899,154395,25900658,2015-01-29,18823153,Patrick,"Eugenio is a most congenial and attentive host, ready to help with any and all issues, and his recommendations of things to do and places to go should be considered -- he knows the city well.

Las Condes is a very fine neighborhood of Santiago, easily accessible to the centro and other noteworthy parts of the city.
The metro is literally outside the door, and there is a full grocery within ten minutes walking.

This twelfth-floor penthouse apartment is everything the pictures show and more.
This apartment is spacious, with magnificent terrace views in three directions.
It has a fully-equipped kitchen, which is not always true in my experience.
The Wi-Fi works well and having a washing machine and on-premise parking were features that I was interested in having available.

All in all, if you are looking for a great value and a strategic location from which to base your travel, be it business or pleasure, you could hardly do better than this selection.
I hope I might return sometime in future and know that I would not think twice about staying at Eugenio's again.

5 out of 5 stars!",en,Entire home/apt,1,No
386,902,154395,28992901,2015-04-02,11831091,Glenda Lucila,"The apartment was nice, well-located and Eugenio was very kind, he left us flowers and offered to drive us to the supermarket! We stayed for a whole month and the second bedroom turned out to be a little too small for our son for such a long stay. The master bedroom in contrast is huge and the balcony has a stunning view. The staff at the building is super friendly and willing to help with anything you may need. As to the downsides, March was especially hot this year in Santiago and air conditioning would be an essential improvement for the Summer months as it becomes too hot during the afternoon until the evening when the temperature is a little lower. The parking space is a bit small and the winding way down may be a bit challenging. The wifi signal is weak in the bedroom.",en,Entire home/apt,1,No
387,910,154395,39277517,2015-07-22,25638809,Amalia,"Eugenio was a wonderful host, even if we never met! 
Keys were waiting for us at the reception and upon entering the apartment, we found a nice bottle of wine for us and breakfast ceral for my kids. Eugenio also left detailed instructions on how things worked and also a mobile celphone and a metro card. These proved very useful throughout the trip. 
The apartment is located half a block away from a metro station and its very centric. 
The listing is very accurate. The apartment is quite comfortable and we would definately stay there again when we go back to Santiago. 
Eugenio was very attentive and we emailed back and forth whenever we needed any assistance. 
All in all, I truly recommend this listing. You will not be disappointed.",en,Entire home/apt,1,No
388,911,154395,40429230,2015-07-31,6241686,Miguel,"EXCELENTE ANFITRION, SI BIEN NO TUVE EL AGRADO DE CONOCERLO PERSONALMENTE, ESTUVIMOS EN CONTACTO PERMANENTEMENTE, ANTES Y DESPUES DE MI LLEGADA AL DEPARTAMENTO, CONTESTANTO INMEDIATAMENTE TODAS MIS DUDAS Y CONSULTAS. EL DPTO IMPECABLE, COMO LO MUESTRA FOTO. 100% RECOMENDABLE",en,Entire home/apt,1,No
389,913,154395,46968578,2015-09-14,14439672,Meredith,Eugenio was great. He was very responsive and left wine and chips for us as a welcome. The neighborhood is very convenient and we got around very easily.  It is very near the transportation to the mountains and ski resorts too which is nice. We enjoyed the stay and the apartment. ,en,Entire home/apt,1,No
390,917,154395,54449524,2015-11-20,585808,Djazia,We had a nice stay at Eugenio's apartment. The check in went smoothly. The place is nice and very well located and Eugenio was very easy to communicate with and available when needed.,en,Entire home/apt,1,No
391,918,154395,55956007,2015-12-07,49420720,Lamar,"We really enjoyed visiting Santiago. One of the reasons we enjoyed it so much was Eugenio's apartment. Thank you Eugenio for everything. The apartment was very nice and very clean. Everyone was kind and helpful. Eugenio was very gracious to let us use a local cell phone and a BEP card to use on the buses and subways. Everything in the apartment was in great condition. The neighborhood is safe and close to a bank, super market, restaurants, and taxi's. The apartment is secure and we never worried about anything. The views from the apartment are nice and we could leave the doors and windows open as the apartment is on the 12th floor. The apartment has everything you will need including a washing machine, iron, TV, and fully equipped kitchen. The apartment had great beds and we were able to relax. Eugenio is a great host who we trust. He communicated with us before our trip and met with us when we arrived. When we return to Santiago, we will make sure to stay with Eugenio and this apartment. Thank you Eugenio!",en,Entire home/apt,1,No
